Wall time,Step,Value
1767184220.3106713,2048,21.026927947998047
1767184223.8534033,4096,20.864084243774414
1767184227.2980974,6144,20.65964126586914
1767184230.907471,8192,20.56740951538086
1767184234.711774,10240,20.362533569335938
1767184238.2662172,12288,20.357704162597656
1767184241.9082243,14336,20.557769775390625
1767184245.3731875,16384,20.34459686279297
1767184248.891796,18432,20.367433547973633
1767184254.3920481,20480,20.573410034179688
1767184258.2321236,22528,20.36929702758789
1767184262.0923607,24576,20.330869674682617
1767184266.2599125,26624,20.144105911254883
1767184270.523496,28672,20.33421516418457
1767184277.661432,30720,19.94481086730957
1767184282.4800358,32768,20.013206481933594
1767184287.5450747,34816,19.937789916992188
1767184293.0447414,36864,20.13922119140625
1767184298.7238424,38912,19.736772537231445
1767184307.1152737,40960,19.723947525024414
1767184312.879923,43008,19.231679916381836
1767184318.4232562,45056,19.432518005371094
1767184323.6967883,47104,19.199983596801758
1767184328.821469,49152,19.460031509399414
1767184339.364135,51200,18.717870712280273
1767184344.7722473,53248,18.911930084228516
1767184350.2866936,55296,18.82982063293457
1767184355.7355123,57344,18.567182540893555
1767184360.9476926,59392,18.517379760742188
1767184368.6109974,61440,18.26078987121582
1767184373.6515927,63488,18.221128463745117
1767184378.8441536,65536,17.99184799194336
1767184384.0178933,67584,17.857986450195312
1767184389.6488712,69632,17.713624954223633
1767184400.1316786,71680,17.842348098754883
1767184405.7100916,73728,17.347824096679688
1767184411.1875124,75776,17.410240173339844
1767184416.6890316,77824,17.610431671142578
1767184422.0354767,79872,17.117488861083984
1767184433.5532713,81920,17.162288665771484
1767184438.8256896,83968,17.3563289642334
1767184444.0068982,86016,17.16316795349121
1767184449.1400862,88064,16.96298599243164
1767184459.881007,90112,17.04660987854004
1767184465.2594604,92160,17.136611938476562
1767184470.6596427,94208,16.9182071685791
1767184476.3623605,96256,17.08649253845215
1767184481.577158,98304,17.40511703491211
1767184491.513564,100352,17.14335060119629
1767184496.901967,102400,16.466175079345703
1767184502.0068114,104448,16.942916870117188
1767184507.3680851,106496,16.5767822265625
1767184512.3717299,108544,16.809072494506836
1767184520.6150942,110592,16.391767501831055
1767184525.721723,112640,16.04155731201172
1767184531.0785382,114688,16.298608779907227
1767184536.1252184,116736,15.812479019165039
1767184541.1425676,118784,15.777223587036133
1767184549.526017,120832,16.14015007019043
1767184554.8203511,122880,15.850011825561523
1767184559.9568553,124928,15.991579055786133
1767184565.4832313,126976,16.042112350463867
1767184570.8292458,129024,16.110715866088867
1767184580.826792,131072,15.996891021728516
1767184586.32706,133120,15.91026496887207
1767184591.6138284,135168,15.511305809020996
1767184596.7941296,137216,16.005197525024414
1767184601.9300828,139264,15.538442611694336
1767184613.5873775,141312,16.05743408203125
1767184619.934175,143360,15.435172080993652
1767184625.2223392,145408,15.414094924926758
1767184630.4055474,147456,14.904589653015137
1767184635.4362926,149504,15.2747163772583
1767184646.2624483,151552,14.909194946289062
1767184651.624994,153600,14.202317237854004
1767184656.394251,155648,14.612969398498535
1767184661.5568547,157696,13.751230239868164
1767184667.0881472,159744,15.162020683288574
1767184675.261421,161792,14.813244819641113
1767184680.5514638,163840,14.66190242767334
1767184685.8818495,165888,14.558660507202148
1767184691.334972,167936,14.943676948547363
