Wall time,Step,Value
1767184422.0999372,79897,154.0
1767184429.5983205,80397,500.0
1767184430.8647716,80897,500.0
1767184432.123299,81397,500.0
1767184432.4495704,81534,137.0
1767184434.701309,82380,104.0
1767184434.9245908,82473,93.0
1767184436.24374,82973,500.0
1767184441.2667482,84982,143.0
1767184441.748951,85176,117.0
1767184443.039244,85676,500.0
1767184448.255435,87770,500.0
1767184449.692312,88270,500.0
1767184450.0063996,88400,130.0
1767184451.4964108,88979,500.0
1767184451.7044199,89068,89.0
1767184459.6212997,90068,500.0
1767184459.9939458,90159,91.0
1767184461.287625,90659,500.0
1767184462.5800655,91159,500.0
1767184465.1266916,92159,500.0
1767184466.5046253,92659,500.0
1767184469.6664553,93873,156.0
1767184470.1375215,94060,187.0
1767184471.63413,94560,500.0
1767184472.1287742,94753,193.0
1767184472.6038902,94912,159.0
1767184473.9794335,95412,500.0
1767184475.9841666,96170,500.0
1767184479.0048263,97304,500.0
1767184479.257291,97412,108.0
1767184480.7723093,98020,500.0
1767184484.5921474,99573,500.0
1767184484.8203871,99674,101.0
1767184491.2049742,100270,96.0
1767184491.9712992,100555,124.0
1767184494.6587102,101555,500.0
1767184496.286944,102190,135.0
1767184496.6880736,102369,179.0
1767184497.1983736,102520,151.0
1767184498.4691665,103083,500.0
1767184499.0597205,103326,243.0
1767184499.9494505,103691,365.0
1767184501.1544352,104191,500.0
1767184502.618074,104691,500.0
1767184503.8209462,105191,500.0
1767184505.1329765,105691,500.0
1767184506.7289884,106281,90.0
1767184508.0353217,106781,500.0
1767184509.296058,107281,500.0
1767184513.123931,108848,500.0
1767184513.5319614,109005,157.0
1767184513.7264857,109083,78.0
1767184515.10322,109684,101.0
1767184515.3875892,109801,117.0
1767184519.743873,110301,500.0
1767184521.132216,110801,500.0
1767184524.7713575,112302,120.0
1767184525.026735,112410,108.0
1767184528.9744492,113910,500.0
1767184529.288053,114019,109.0
1767184530.6698973,114578,500.0
1767184535.6896183,116618,500.0
1767184537.0632918,117118,500.0
1767184538.265729,117618,500.0
1767184539.5527747,118185,67.0
1767184540.024784,118388,203.0
1767184541.386531,118888,500.0
1767184541.671516,119021,133.0
1767184541.8742032,119105,84.0
1767184542.0412347,119179,74.0
1767184543.3018558,119679,500.0
1767184547.9995272,120249,500.0
1767184549.1932504,120749,500.0
1767184551.7440584,121749,500.0
1767184553.000662,122249,500.0
1767184554.3605483,122749,500.0
1767184555.7145326,123249,500.0
1767184556.9390042,123749,500.0
1767184557.0654411,123809,60.0
1767184560.2581847,125055,246.0
1767184562.1382499,125752,197.0
1767184563.5458653,126252,500.0
1767184563.8505068,126378,70.0
1767184566.4650397,127378,500.0
1767184567.8655016,127944,66.0
1767184569.126953,128444,500.0
1767184569.2760344,128507,63.0
1767184570.2275696,128878,115.0
1767184571.8152008,129378,500.0
1767184580.5559533,131024,500.0
1767184582.1907358,131524,500.0
1767184583.514127,132024,500.0
1767184583.7190082,132106,82.0
1767184586.804018,133299,500.0
1767184588.0548828,133799,500.0
1767184590.5997336,134799,500.0
1767184595.037775,136527,500.0
1767184595.2258708,136608,81.0
1767184597.152269,137364,500.0
1767184598.371028,137864,500.0
1767184598.496578,137926,62.0
1767184599.9127846,138506,500.0
1767184601.1238728,139006,500.0
1767184602.552493,139506,500.0
1767184610.260083,140006,500.0
1767184612.3494823,140897,500.0
1767184615.5850203,141897,500.0
1767184617.0347311,142397,500.0
1767184618.8221514,143014,500.0
1767184620.3744757,143514,500.0
1767184621.6031296,144014,500.0
1767184622.4742508,144335,181.0
1767184623.793868,144835,500.0
1767184624.3209352,145055,76.0
1767184624.7432945,145233,178.0
1767184626.2408404,145821,88.0
1767184629.6156116,147237,269.0
1767184631.113237,147737,500.0
1767184633.2543623,148635,148.0
1767184634.6237073,149214,79.0
1767184634.769464,149278,64.0
1767184636.1392512,149778,500.0
1767184643.1218014,150352,500.0
1767184644.382832,150852,500.0
1767184645.6021645,151352,500.0
1767184648.638662,152425,73.0
1767184648.8965394,152538,113.0
1767184650.5244484,153189,151.0
1767184652.896819,154189,500.0
1767184653.2189846,154367,178.0
1767184662.785923,158096,500.0
1767184664.0751085,158596,500.0
1767184665.327171,159096,500.0
1767184665.4751575,159169,73.0
1767184666.7510233,159669,500.0
1767184667.1240554,159756,87.0
1767184667.5095365,159893,137.0
1767184667.6128368,159943,50.0
1767184670.9666626,160001,58.0
1767184672.3063376,160577,500.0
1767184673.6540034,161155,78.0
1767184676.499059,162271,500.0
1767184678.9498854,163225,500.0
1767184680.14892,163725,500.0
1767184681.8968322,164404,99.0
1767184683.200496,164904,500.0
1767184685.931015,165904,500.0
1767184687.4455938,166469,65.0
1767184688.7912216,166969,500.0
1767184689.029336,167074,105.0
1767184691.6651397,168074,500.0
1767184692.9551742,168574,500.0
1767184694.3360198,169129,55.0
1767184695.600318,169629,500.0
1767184701.2901392,170629,500.0
1767184701.414682,170702,73.0
1767184701.6558876,170827,125.0
1767184701.8126051,170910,83.0
1767184701.9833262,171005,95.0
1767184702.1916428,171106,101.0
1767184703.9693077,171812,206.0
1767184709.3832507,173812,500.0
1767184709.51374,173875,63.0
1767184709.658173,173936,61.0
1767184711.190745,174436,500.0
1767184711.3295426,174492,56.0
1767184711.6237175,174617,125.0
1767184712.9802494,175117,500.0
1767184714.156899,175617,500.0
1767184714.2880676,175678,61.0
1767184717.1612926,176808,66.0
1767184717.582262,176993,120.0
1767184718.8307934,177493,500.0
1767184721.633675,178566,500.0
1767184723.6041377,179391,126.0
1767184724.8286397,179891,500.0
1767184728.7738206,180540,500.0
1767184730.184986,181115,75.0
1767184731.4027033,181615,500.0
1767184731.5522292,181688,73.0
1767184733.5328326,182509,219.0
1767184733.759372,182618,109.0
1767184734.9336574,183118,500.0
1767184736.1362448,183618,500.0
1767184736.3484182,183724,106.0
1767184736.501087,183798,74.0
1767184736.6183543,183860,62.0
1767184736.9944274,184035,78.0
1767184738.2958498,184535,500.0
1767184740.7970762,185604,500.0
1767184745.808564,187639,500.0
1767184748.33506,188639,500.0
1767184748.491646,188724,85.0
1767184749.7633018,189322,128.0
1767184750.0061784,189425,103.0
1767184750.2235782,189524,99.0
1767184757.218194,190786,500.0
1767184757.4894085,190912,126.0
1767184757.6705987,190998,86.0
1767184758.9632838,191498,500.0
1767184760.147631,191998,500.0
1767184762.0056937,192703,500.0
1767184763.324233,193289,86.0
1767184764.514973,193789,500.0
1767184764.65286,193860,71.0
1767184764.9909241,194012,73.0
1767184766.1459558,194512,500.0
1767184768.5924897,195512,500.0
1767184768.7507896,195590,78.0
1767184769.9577544,196090,500.0
1767184770.2327774,196216,126.0
1767184771.5156384,196716,500.0
1767184772.0501714,196954,238.0
1767184777.2264924,199087,500.0
1767184778.6737127,199711,500.0
1767184779.3003426,199987,88.0
1767184782.9306846,200487,500.0
1767184783.334272,200666,179.0
1767184786.9541483,202166,500.0
1767184788.5395372,202759,500.0
1767184792.4630039,204407,500.0
1767184794.0196402,205021,500.0
1767184794.1802251,205103,82.0
1767184794.5437284,205279,77.0
1767184797.5636816,206589,500.0
1767184798.8922436,207089,500.0
1767184799.1563168,207206,117.0
1767184799.5483754,207391,185.0
