Wall time,Step,Value
1767184220.310633,2048,-0.04290986806154251
1767184223.8533657,4096,-0.08560004085302353
1767184227.2980576,6144,-0.08302752673625946
1767184230.9074304,8192,-0.05800321325659752
1767184234.711734,10240,-0.07077625393867493
1767184238.2661803,12288,-0.08107415586709976
1767184241.9081838,14336,-0.07170914113521576
1767184245.3731475,16384,-0.0808425098657608
1767184248.8917594,18432,-0.08524245023727417
1767184254.39201,20480,-0.025485631078481674
1767184258.2320843,22528,-0.08402739465236664
1767184262.0923233,24576,-0.074215367436409
1767184266.259873,26624,-0.050320494920015335
1767184270.5234566,28672,-0.07369571179151535
1767184277.661375,30720,-0.0309126116335392
1767184282.4799943,32768,-0.057049937546253204
1767184287.5450332,34816,-0.02874252013862133
1767184293.044689,36864,-0.056324515491724014
1767184298.7238016,38912,0.0009837034158408642
1767184307.1152349,40960,-0.04343849793076515
1767184312.879885,43008,-0.034947603940963745
1767184318.4232168,45056,-0.031035108491778374
1767184323.6967504,47104,-0.04258648306131363
1767184328.8214324,49152,-0.04593922197818756
1767184339.3640957,51200,-0.03657059744000435
1767184344.7721853,53248,-0.045207154005765915
1767184350.2866542,55296,-0.037806496024131775
1767184355.7354748,57344,-0.04809645935893059
1767184360.947655,59392,-0.04254303127527237
1767184368.610959,61440,-0.04758858680725098
1767184373.6515353,63488,-0.022970737889409065
1767184378.8441133,65536,-0.05233129858970642
1767184384.0178545,67584,-0.04859272763133049
1767184389.6488338,69632,-0.05963238328695297
1767184400.13164,71680,-0.06672332435846329
1767184405.710051,73728,-0.03272736072540283
1767184411.1874683,75776,-0.030002618208527565
1767184416.6889923,77824,-0.07389332354068756
1767184422.0354352,79872,-0.06234320253133774
1767184433.5532331,81920,-0.06165299192070961
1767184438.8256354,83968,-0.05428832024335861
1767184444.00686,86016,-0.0635610967874527
1767184449.140046,88064,-0.06716263294219971
1767184459.8809676,90112,-0.043267153203487396
1767184465.2594225,92160,-0.03876527026295662
1767184470.6596048,94208,-0.0542943961918354
1767184476.362322,96256,-0.04690101370215416
1767184481.5771196,98304,-0.0636196881532669
1767184491.5135255,100352,-0.0567094087600708
1767184496.9019287,102400,-0.07186417281627655
1767184502.0067706,104448,-0.06079133599996567
1767184507.3680463,106496,-0.050256479531526566
1767184512.3716903,108544,-0.056796640157699585
1767184520.615055,110592,-0.053639966994524
1767184525.7216837,112640,-0.05878685042262077
1767184531.0785007,114688,-0.057512931525707245
1767184536.12518,116736,-0.044609490782022476
1767184541.142529,118784,-0.0566960945725441
1767184549.5259788,120832,-0.059116464108228683
1767184554.820313,122880,-0.059712059795856476
1767184559.956816,124928,-0.05042165517807007
1767184565.4831843,126976,-0.03533355891704559
1767184570.8291876,129024,-0.05869125947356224
1767184580.8267448,131072,-0.055184364318847656
1767184586.3270047,133120,-0.04307790845632553
1767184591.6137905,135168,-0.032127514481544495
1767184596.7940862,137216,-0.0543406717479229
1767184601.9300406,139264,-0.06667669862508774
1767184613.587329,141312,-0.042148422449827194
1767184619.9341354,143360,-0.08793054521083832
1767184625.2223012,145408,-0.049492038786411285
1767184630.4054961,147456,-0.056711260229349136
1767184635.4362528,149504,-0.037149470299482346
1767184646.2624078,151552,-0.06099218875169754
1767184651.6249535,153600,-0.04688717797398567
1767184656.3941891,155648,-0.05654093250632286
1767184661.5568144,157696,-0.04099450260400772
1767184667.088091,159744,-0.03758872672915459
1767184675.261374,161792,-0.057873062789440155
1767184680.5514255,163840,-0.05076652392745018
1767184685.8817964,165888,-0.04667238891124725
1767184691.334929,167936,-0.030981766059994698
1767184696.6438549,169984,-0.043827373534440994
1767184704.6997006,172032,-0.045557569712400436
1767184710.1697118,174080,-0.053754664957523346
1767184715.4893012,176128,-0.035697922110557556
1767184720.608637,178176,-0.039710622280836105
1767184728.0599897,180224,-0.03447628393769264
1767184733.0406044,182272,-0.014354686252772808
1767184737.763679,184320,-0.06257953494787216
1767184742.7905655,186368,-0.028261864557862282
1767184747.8178663,188416,-0.03883126378059387
1767184756.4402778,190464,-0.06122802197933197
1767184761.5061138,192512,-0.031107958406209946
1767184766.3950195,194560,-0.03986045718193054
1767184771.2628999,196608,-0.04294944182038307
1767184776.2068303,198656,-0.040204185992479324
1767184783.5475965,200704,-0.04727042466402054
1767184788.5219936,202752,-0.04370896890759468
1767184793.5033429,204800,-0.04105619341135025
1767184798.3227792,206848,-0.0398760549724102
1767184803.1915545,208896,-0.06537231802940369
1767184812.0450206,210944,-0.05330142751336098
1767184817.0250313,212992,-0.029626065865159035
1767184821.775762,215040,-0.05857999622821808
1767184826.6771476,217088,-0.049262676388025284
1767184831.479357,219136,-0.014266334474086761
1767184838.4315577,221184,-0.045012131333351135
1767184843.1622512,223232,-0.05823827534914017
1767184848.216151,225280,-0.018192443996667862
1767184853.2083912,227328,-0.022930147126317024
1767184858.0705569,229376,-0.04841770604252815
1767184866.8807979,231424,-0.05575014278292656
1767184872.005433,233472,-0.043276239186525345
1767184876.8418963,235520,-0.050336804240942
1767184881.905471,237568,-0.050145577639341354
1767184886.9010525,239616,-0.06997024267911911
1767184895.737716,241664,-0.04717080295085907
1767184900.7896552,243712,-0.04806775599718094
1767184905.6319833,245760,-0.05538489669561386
1767184910.6430492,247808,-0.03986199572682381
1767184915.5004654,249856,-0.04546986520290375
1767184924.1624653,251904,-0.06451980024576187
1767184929.1214154,253952,-0.03191952779889107
1767184934.0605645,256000,-0.04446377977728844
1767184939.0600324,258048,-0.06730537116527557
1767184945.8012865,260096,-0.0498105026781559
1767184950.7666605,262144,-0.03945358842611313
1767184955.575116,264192,-0.04954547807574272
1767184960.4260244,266240,-0.0709412544965744
1767184965.2525778,268288,-0.047080956399440765
1767184972.2340617,270336,-0.04012443497776985
1767184976.7490203,272384,-0.05474260076880455
1767184981.5451865,274432,-0.058076050132513046
1767184986.2299116,276480,-0.06198544427752495
1767184991.2094457,278528,-0.06024628505110741
1767184999.236936,280576,-0.03797907754778862
1767185004.1933792,282624,-0.04802638664841652
1767185008.7775905,284672,-0.049212194979190826
1767185013.4238515,286720,-0.05130170285701752
1767185018.2442613,288768,-0.03657121956348419
1767185026.5161333,290816,-0.05179256200790405
1767185031.203053,292864,-0.0535755455493927
1767185036.1080673,294912,-0.04276273027062416
1767185040.9959686,296960,-0.04786788672208786
1767185045.8384213,299008,-0.059796713292598724
1767185055.511622,301056,-0.04961318522691727
1767185060.4191759,303104,-0.05721380561590195
1767185065.3621016,305152,-0.046142905950546265
1767185069.925763,307200,-0.03463448956608772
1767185074.7119708,309248,-0.04828638210892677
1767185083.5549214,311296,-0.04244072735309601
1767185088.4435613,313344,-0.036375463008880615
1767185093.4114888,315392,-0.04455984756350517
1767185098.2460084,317440,-0.05546214431524277
1767185103.3723829,319488,-0.053293388336896896
1767185111.444556,321536,-0.042289771139621735
1767185116.4284976,323584,-0.031038109213113785
1767185121.8777544,325632,-0.036922637373209
1767185126.9045331,327680,-0.050971973687410355
1767185132.8451352,329728,-0.02928464114665985
1767185142.7232163,331776,-0.05514490604400635
1767185148.8290396,333824,-0.03177554905414581
1767185154.7774625,335872,-0.03561503440141678
1767185160.7312074,337920,-0.030981000512838364
1767185166.3037775,339968,-0.049911655485630035
1767185175.1491313,342016,-0.046219952404499054
1767185180.773838,344064,-0.06653844565153122
1767185186.113375,346112,-0.040237247943878174
1767185191.761001,348160,-0.029047850519418716
1767185201.0524936,350208,-0.05250122398138046
1767185206.3880897,352256,-0.05827474221587181
1767185211.6530762,354304,-0.058672789484262466
1767185216.8033807,356352,-0.06509188562631607
1767185222.1708891,358400,-0.05176614224910736
1767185231.6816506,360448,-0.030827919021248817
1767185236.927133,362496,-0.04633915051817894
1767185242.678349,364544,-0.06713578850030899
1767185247.8239796,366592,-0.07012896239757538
1767185253.033493,368640,-0.05925208702683449
1767185260.8799946,370688,-0.05386637523770332
1767185266.1127486,372736,-0.028669821098446846
1767185271.3200994,374784,-0.05048219487071037
1767185276.3751078,376832,-0.06807907670736313
1767185281.4748454,378880,-0.04972737282514572
1767185289.007296,380928,-0.029752051457762718
1767185293.9869595,382976,-0.04636054113507271
1767185299.427388,385024,-0.07141024619340897
1767185305.2076752,387072,-0.02943279966711998
1767185310.9810338,389120,-0.031984083354473114
1767185318.7610586,391168,-0.03125405311584473
1767185324.6753733,393216,-0.06103023886680603
1767185330.7251582,395264,-0.05038579925894737
1767185336.155274,397312,-0.03343001753091812
1767185341.556891,399360,-0.033910516649484634
