Wall time,Step,Value
1767186270.2771766,140321,146.0
1767186270.5553908,140730,132.0
1767186270.6523728,140869,139.0
1767186270.7382994,141019,150.0
1767186270.904002,141296,142.0
1767186271.349369,141982,115.0
1767186271.562477,142282,140.0
1767186271.7444706,142567,145.0
1767186272.4189124,143575,138.0
1767186272.7358835,144081,133.0
1767186272.909952,144361,137.0
1767186273.0174892,144510,149.0
1767186273.6264038,145371,145.0
1767186273.7069676,145511,140.0
1767186273.8165643,145659,148.0
1767186273.9119277,145790,131.0
1767186274.0140224,145938,148.0
1767186274.3834448,146502,141.0
1767186274.6484468,146900,120.0
1767186275.593542,148278,129.0
1767186275.79249,148571,146.0
1767186275.8973217,148717,146.0
1767186276.001191,148865,148.0
1767186276.186047,149143,132.0
1767186276.487632,149573,151.0
1767186276.7114203,149874,166.0
1767186276.9206176,150163,144.0
1767186277.0169683,150309,146.0
1767186277.1137195,150460,151.0
1767186277.2012424,150608,148.0
1767186277.3158896,150765,157.0
1767186277.4031599,150908,143.0
1767186277.6945958,151331,146.0
1767186277.9792883,151727,127.0
1767186278.18495,152007,132.0
1767186278.447366,152401,116.0
1767186278.5542846,152539,138.0
1767186278.6601055,152685,146.0
1767186279.0470366,153230,133.0
1767186279.74604,154219,131.0
1767186279.9400067,154493,138.0
1767186280.1461706,154756,130.0
1767186280.2575028,154901,145.0
1767186280.3677804,155045,144.0
1767186280.6901305,155488,145.0
1767186280.8955328,155769,147.0
1767186281.0960717,156050,150.0
1767186281.1798384,156191,141.0
1767186281.3805835,156462,140.0
1767186281.8494048,157155,145.0
1767186282.0138412,157405,109.0
1767186282.1108136,157538,133.0
1767186282.4121523,157977,149.0
1767186282.5096931,158123,146.0
1767186282.6801317,158388,115.0
1767186282.7854245,158531,143.0
1767186283.086386,158947,139.0
1767186283.2996004,159241,148.0
1767186283.4048984,159389,148.0
1767186283.5000563,159522,133.0
1767186283.784599,159950,142.0
1767186284.5241838,160913,139.0
1767186284.7915804,161214,152.0
1767186284.9614854,161467,130.0
1767186285.049626,161609,142.0
1767186285.1581247,161757,148.0
1767186285.9150958,162859,147.0
1767186286.1488826,163128,131.0
1767186286.3715966,163416,147.0
1767186286.6252172,163805,110.0
1767186287.1966047,164642,142.0
1767186287.2978668,164784,142.0
1767186287.4892328,165040,129.0
1767186287.5754986,165184,144.0
1767186287.677325,165338,154.0
1767186288.0028996,165861,141.0
1767186288.208129,166120,127.0
1767186288.3940573,166395,143.0
1767186288.6555614,166832,145.0
1767186288.7548163,166976,144.0
1767186289.0262802,167413,148.0
1767186289.1479135,167578,165.0
1767186289.5205789,167999,138.0
1767186290.317367,169120,131.0
1767186290.4095469,169271,151.0
1767186290.50602,169400,129.0
1767186291.1144555,170276,148.0
1767186291.2182136,170418,142.0
1767186291.5893822,170988,142.0
1767186292.0903072,171699,123.0
1767186292.3038704,171991,150.0
1767186292.6813598,172539,131.0
1767186292.990533,172967,140.0
1767186293.5181391,173799,124.0
1767186293.726461,174100,153.0
1767186294.165211,174679,145.0
1767186294.3304877,174922,110.0
1767186294.6316986,175349,135.0
1767186294.7328982,175484,135.0
1767186294.8182752,175620,136.0
1767186294.917298,175749,129.0
1767186295.0814114,176035,142.0
1767186295.2906184,176321,148.0
1767186295.3548555,176427,106.0
1767186295.6523333,176855,145.0
1767186295.7422338,177000,145.0
1767186296.3182647,177812,149.0
1767186296.7119076,178358,145.0
1767186297.147834,179026,110.0
1767186297.218512,179142,116.0
1767186297.3199143,179275,133.0
1767186297.7366488,179842,150.0
1767186298.0274937,180248,131.0
1767186298.5100055,180969,145.0
1767186298.8023345,181364,135.0
1767186299.2594414,182080,150.0
1767186299.3543046,182215,135.0
1767186299.654314,182635,130.0
1767186300.008826,183155,105.0
1767186300.4232926,183682,128.0
1767186300.8927038,184403,120.0
1767186301.3468194,185127,145.0
