Wall time,Step,Value
1767186206.8167605,48832,-40.451778411865234
1767186206.9291458,48992,-75.98043060302734
1767186207.531185,49858,-46.654762268066406
1767186207.7023845,50142,-52.96175003051758
1767186208.1008582,50700,-33.177459716796875
1767186208.521253,51303,-83.02536010742188
1767186208.625789,51446,-78.87808227539062
1767186208.725357,51583,-38.42749786376953
1767186208.8286402,51730,-21.988271713256836
1767186208.933927,51874,-28.6295108795166
1767186209.0342774,52016,-74.34082794189453
1767186210.1052432,53532,-39.87323760986328
1767186210.904696,54648,-40.03781509399414
1767186211.3157995,55227,-47.44465255737305
1767186211.5226064,55494,-41.77626037597656
1767186211.7240663,55775,-19.828041076660156
1767186212.0346506,56179,-48.72346496582031
1767186212.5628107,56888,-24.628137588500977
1767186212.7683575,57171,-76.79267120361328
1767186213.2929752,57879,-75.18689727783203
1767186213.6790452,58449,-85.76666259765625
1767186213.7916703,58602,-97.68536376953125
1767186213.9095871,58749,-37.4466438293457
1767186214.219718,59188,-81.95140075683594
1767186214.5167155,59609,-51.73265838623047
1767186214.616912,59746,-37.92371368408203
1767186214.8785248,60122,-72.19213104248047
1767186214.9802094,60264,-31.969436645507812
1767186215.395058,60843,-19.282825469970703
1767186215.8930135,61527,-80.64481353759766
1767186215.9912958,61666,-36.671852111816406
1767186216.0998611,61805,-83.4626235961914
1767186216.2857788,62080,-41.837284088134766
1767186216.4978201,62368,-29.045656204223633
1767186216.6744654,62641,-12.528213500976562
1767186216.7647352,62776,-91.71461486816406
1767186216.959088,63064,-27.994155883789062
1767186217.3504596,63594,-51.54363250732422
1767186217.547716,63890,-98.00309753417969
1767186217.8883882,64384,-22.16876983642578
1767186218.2838395,64966,-83.2356185913086
1767186218.39243,65113,-26.883392333984375
1767186218.7927086,65693,-85.1513671875
1767186218.8884783,65827,-77.08855438232422
1767186219.0979345,66117,-31.36809730529785
1767186219.2481446,66354,-60.03816223144531
1767186219.6291022,66882,-67.06855010986328
1767186219.727578,67016,-48.511993408203125
1767186220.0149198,67448,-41.99085998535156
1767186220.2202778,67737,-27.833702087402344
1767186220.3099084,67882,-59.05613708496094
1767186220.5218308,68167,-80.12447357177734
1767186220.6230006,68312,-81.46427917480469
1767186220.8810563,68712,-40.12629699707031
1767186220.968866,68857,-44.07688522338867
1767186221.0764227,69004,-20.931564331054688
1767186221.2698905,69264,-36.48335647583008
1767186221.5794911,69672,-52.97966003417969
1767186221.9855523,70218,-34.97160720825195
1767186222.3820345,70770,-45.07732391357422
1767186222.4828877,70911,-31.29864501953125
1767186223.0566692,71749,-74.5771255493164
1767186223.1594756,71893,-18.656696319580078
1767186223.2569082,72026,-81.37334442138672
1767186223.3614767,72171,-89.92736053466797
1767186223.457301,72305,-46.50263214111328
1767186223.543217,72446,-46.13177490234375
1767186223.8115988,72838,-27.447595596313477
1767186223.9158888,72988,-82.70809936523438
1767186224.023866,73139,-86.5887680053711
1767186224.440678,73726,-23.26948356628418
1767186225.3387089,75069,-21.444095611572266
1767186225.428246,75220,-33.11743927001953
1767186225.6182325,75488,-42.79389190673828
1767186225.7256224,75637,-22.591968536376953
1767186225.8099701,75784,-42.758724212646484
1767186225.9774168,76074,-46.2203254699707
1767186226.1915703,76372,-82.21138000488281
1767186226.374669,76649,-91.63931274414062
1767186226.5911436,76946,-100.42330932617188
1767186226.6902518,77093,-78.3593521118164
1767186226.9759846,77521,-48.29843521118164
1767186227.1742668,77804,-74.33531188964844
1767186227.4976814,78244,-81.0015869140625
1767186227.6032503,78376,-52.969276428222656
1767186228.2136445,79226,-48.602264404296875
1767186228.3200028,79374,-90.66779327392578
1767186228.4217234,79517,-77.48651123046875
1767186228.802064,80097,-47.87445068359375
1767186229.1017983,80553,-80.41459655761719
1767186229.3036168,80855,-55.57109451293945
1767186229.6002376,81302,-74.60092163085938
1767186229.989499,81864,-43.173423767089844
1767186230.3508816,82378,-44.206382751464844
1767186230.458688,82525,-91.62894439697266
1767186230.7291484,82907,-52.184574127197266
1767186230.936603,83183,-98.4644546508789
1767186231.0152943,83306,-56.19449996948242
1767186231.2831726,83699,-23.356294631958008
1767186231.4674957,83975,-42.00624084472656
1767186231.665556,84245,-37.7193717956543
1767186231.7715948,84389,-30.373506546020508
1767186232.0300174,84800,-34.857696533203125
1767186232.1250424,84930,-50.5942268371582
1767186232.598509,85602,-54.73845291137695
1767186233.1089942,86314,-31.93609619140625
1767186233.1831493,86432,-82.83621215820312
1767186233.3900056,86732,-94.80916595458984
1767186233.728354,87250,-34.69243240356445
1767186233.9189224,87543,-88.69799041748047
1767186234.0249605,87692,-86.70809936523438
1767186234.2984688,88089,-86.2367935180664
1767186234.4596763,88327,-41.40736770629883
1767186234.5417447,88469,-42.60211944580078
1767186234.8877456,89010,-46.15320587158203
1767186235.2628362,89561,-44.00357437133789
1767186235.5288742,89977,-42.77125930786133
1767186235.6368074,90124,-93.02479553222656
1767186235.7344515,90257,-37.2178840637207
1767186235.8333554,90396,-35.63138198852539
1767186235.9382508,90543,-73.703125
1767186236.4220228,91267,-46.319210052490234
1767186236.6231906,91547,-55.9629020690918
1767186236.7218428,91681,-50.363670349121094
1767186236.9250276,91957,-43.19352722167969
1767186237.032803,92106,-94.80378723144531
1767186237.3274853,92543,-36.96635818481445
1767186237.515608,92819,-41.2767448425293
1767186238.1615787,93785,-92.4407730102539
1767186238.4758968,94222,-39.967567443847656
1767186238.9807684,94937,-93.71455383300781
1767186239.069137,95079,-55.161128997802734
1767186239.4864228,95657,-41.25248718261719
1767186239.6814036,95948,-30.243555068969727
1767186239.7665331,96086,-75.05769348144531
1767186239.8764203,96239,-98.2152328491211
1767186240.1019115,96617,-46.403018951416016
1767186240.5753229,97291,-16.828998565673828
1767186240.7853866,97579,-40.315486907958984
1767186240.9800756,97855,-45.89591979980469
1767186241.0790515,98019,-90.35884857177734
1767186241.2800064,98275,-55.00300979614258
1767186241.5496309,98654,-36.24658966064453
1767186241.6794984,98822,-89.15042877197266
1767186241.8713863,99085,-49.61473083496094
1767186242.3713357,99784,-72.4881362915039
1767186242.5602808,100075,-45.507110595703125
1767186242.8288062,100509,-44.28229904174805
1767186243.0100756,100786,-27.016096115112305
1767186243.302972,101221,-35.369895935058594
1767186243.4030452,101349,-56.54203796386719
1767186243.6041265,101641,-27.9331111907959
1767186243.8209105,101950,-27.536907196044922
1767186243.9288123,102103,-76.40972137451172
1767186244.11223,102369,-55.21129608154297
1767186244.2094955,102499,-54.41212844848633
1767186244.4120271,102782,-52.21901321411133
1767186244.4974287,102928,-37.80899429321289
1767186244.5838876,103071,-45.90476989746094
1767186245.0713239,103760,-89.79881286621094
1767186245.4750493,104323,-49.38785934448242
1767186245.6734536,104608,-43.97828674316406
1767186246.8699646,106293,-42.44578170776367
1767186247.075954,106568,-69.53181457519531
1767186247.603128,107368,-37.712059020996094
1767186247.7065864,107508,-24.043277740478516
1767186247.9859076,107930,-74.51820373535156
1767186248.0657303,108057,-93.1466293334961
1767186248.3763256,108488,-84.65772247314453
1767186248.6332905,108915,-38.58913040161133
1767186248.7181115,109060,-44.844566345214844
1767186248.9207523,109346,-85.2852554321289
1767186249.026349,109491,-29.330324172973633
1767186249.1112287,109636,-41.0845947265625
1767186249.2006335,109781,-41.16361999511719
1767186249.2981775,109919,-40.955482482910156
1767186249.9164913,110793,-80.40753173828125
1767186250.2102237,111234,-73.29964447021484
1767186251.4814925,113038,-42.93218994140625
1767186251.5910602,113187,-90.16230773925781
1767186251.6879394,113329,-78.9472427368164
1767186251.801587,113478,-28.38508415222168
1767186252.1099522,113911,-79.19098663330078
1767186252.891731,115032,-90.88544464111328
1767186252.9962566,115181,-73.5652847290039
1767186253.7046182,116278,-26.538776397705078
1767186253.8003337,116419,-35.862953186035156
1767186254.216302,116997,-26.137128829956055
1767186254.3006997,117134,-71.1282958984375
1767186254.5081143,117420,-84.12449645996094
1767186254.594355,117563,-40.80894088745117
1767186254.8974457,118003,-26.09822654724121
1767186255.00083,118151,-69.47942352294922
1767186255.3079338,118571,-77.20853424072266
1767186255.5057673,118852,-87.60990142822266
1767186255.968885,119537,-76.45867156982422
1767186256.0364513,119649,-81.65514373779297
1767186256.2837358,120031,-73.93534851074219
1767186256.5467937,120430,-40.29875564575195
1767186256.8466127,120843,-51.331974029541016
1767186257.01841,121094,-37.969017028808594
1767186257.285603,121479,-38.29446029663086
1767186257.3904333,121625,-22.448917388916016
1767186257.7866664,122201,-92.10172271728516
1767186257.8734686,122342,-60.981929779052734
1767186259.096505,124093,-40.12882995605469
1767186259.2526438,124352,-83.65263366699219
1767186259.6375525,124923,-50.603946685791016
1767186259.8179884,125202,-46.30873489379883
1767186260.1100326,125641,-41.32332992553711
1767186260.3157434,125922,-28.665203094482422
1767186260.4135675,126051,-51.26593017578125
1767186260.6851819,126472,-51.112281799316406
1767186260.7873385,126606,-45.88386535644531
1767186261.2502267,127301,-87.68592834472656
1767186261.3468924,127433,-41.671722412109375
1767186261.5550451,127726,-25.410993576049805
1767186261.6405957,127873,-45.361244201660156
1767186261.9338434,128312,-48.000118255615234
1767186262.323701,128895,-52.01716613769531
1767186262.388143,129003,-75.03102111816406
1767186262.5865386,129278,-89.96824645996094
1767186263.2879975,130280,-29.36417579650879
1767186263.4956195,130570,-21.749176025390625
1767186263.5896194,130699,-51.11265182495117
1767186263.6719482,130843,-49.03234100341797
1767186263.9677758,131258,-27.73809242248535
1767186264.3590257,131830,-90.10342407226562
1767186264.5449884,132120,-50.7358283996582
1767186264.631894,132263,-45.76079177856445
1767186264.9232185,132696,-38.58391571044922
1767186265.3392463,133262,-36.39402770996094
1767186265.6041882,133698,-46.330448150634766
1767186265.9131372,134126,-73.64994049072266
1767186266.4161978,134838,-44.406532287597656
1767186266.7195456,135262,-86.60360717773438
1767186266.9090054,135525,-47.556068420410156
1767186267.118449,135812,-21.18996810913086
1767186267.2298384,135963,-87.13928985595703
1767186268.1613963,137337,-24.832014083862305
1767186268.262834,137478,-41.88636779785156
1767186268.5710306,137890,-86.48330688476562
1767186268.972477,138464,-41.679542541503906
1767186269.357448,139044,-22.76418113708496
1767186269.550309,139329,-36.08662796020508
1767186269.7499752,139598,-46.55752944946289
1767186269.9712024,139900,-28.320276260375977
1767186270.1707027,140175,-72.09087371826172
1767186270.277086,140321,-26.372163772583008
1767186270.5553849,140730,-40.74110794067383
1767186270.6523669,140869,-39.92574691772461
1767186270.7382936,141019,-36.607887268066406
1767186270.9039958,141296,-41.99917221069336
1767186271.3493636,141982,-64.81278991699219
1767186271.5624712,142282,-72.91490173339844
1767186271.7444646,142567,-40.569602966308594
1767186272.4189067,143575,-81.3087387084961
1767186272.7358775,144081,-89.8175277709961
1767186272.9099452,144361,-69.62562561035156
1767186273.0174832,144510,-86.50460052490234
1767186273.6263983,145371,-97.49751281738281
1767186273.7069612,145511,-54.48036193847656
